ChurnPropensity,ChurnRiskSegment
0.9471637426900585,High
0.0888391812865497,Low
0.6558742690058479,High
0.19363742690058477,Low
0.6208859649122807,High
0.340312865497076,Medium
0.972,High
0.43344152046783624,Medium
0.7474327485380117,High
0.24672222222222223,Low
0.32104970760233914,Medium
0.19405847953216374,Low
0.3263099415204678,Medium
0.4085818713450292,Medium
0.19258479532163741,Low
0.3544824561403509,Medium
0.152812865497076,Low
0.7623918128654971,High
0.904233918128655,High
0.3402076023391813,Medium
0.39950584795321636,Medium
0.9149502923976609,High
0.24566081871345027,Low
0.9574736842105264,High
0.5114356725146199,Medium
0.43444152046783624,Medium
0.9446315789473684,High
0.6102251461988304,High
0.7501695906432748,High
0.8433713450292398,High
0.8652690058479532,High
0.9042134502923977,High
0.7101374269005848,High
0.6272748538011697,High
0.3421023391812865,Medium
0.9021169590643274,High
0.5290818713450293,Medium
0.34776900584795317,Medium
0.4978362573099415,Medium
0.12356140350877193,Low
0.4794824561403509,Medium
0.582654970760234,Medium
0.2710789473684211,Low
0.233453216374269,Low
0.5195029239766081,Medium
0.41282748538011693,Medium
0.5893859649122807,Medium
0.8183421052631579,High
0.22062865497076023,Low
0.7242660818713451,High
0.47469590643274856,Medium
0.5633070175438597,Medium
0.20205555555555554,Low
0.1974269005847953,Low
0.5045292397660819,Medium
0.5569590643274853,Medium
0.27676023391812865,Low
0.09262865497076024,Low
0.627406432748538,High
0.5981052631578947,Medium
0.5253684210526316,Medium
0.5518830409356725,Medium
0.619672514619883,High
0.36944736842105264,Medium
0.7511842105263158,High
0.3597807017543859,Medium
0.5316725146198831,Medium
0.3713450292397661,Medium
0.6156900584795322,High
0.20314327485380118,Low
0.4812368421052632,Medium
0.3532368421052631,Medium
0.46664619883040936,Medium
0.4308011695906433,Medium
0.377046783625731,Medium
0.19915497076023392,Low
0.35071345029239764,Medium
0.23407894736842105,Low
0.30946783625730995,Medium
0.2538859649122807,Low
0.5765584795321638,Medium
0.20189181286549707,Low
0.6548157894736841,High
0.7086929824561403,High
0.4661549707602339,Medium
0.5424152046783626,Medium
0.20694152046783626,Low
0.34641520467836256,Medium
0.44579532163742686,Medium
0.91453216374269,High
0.32248830409356727,Medium
0.5876754385964912,Medium
0.8612953216374268,High
0.5050175438596491,Medium
0.7043011695906433,High
0.4561491228070176,Medium
0.5926812865497075,Medium
0.7328508771929825,High
0.6258187134502924,High
0.8467456140350877,High
0.3285789473684211,Medium
0.5548099415204678,Medium
0.8591578947368421,High
0.4396929824561403,Medium
0.11662573099415205,Low
0.8829473684210527,High
0.5611549707602339,Medium
0.835187134502924,High
0.5766345029239767,Medium
0.39256432748538006,Medium
0.19574269005847955,Low
0.3551315789473684,Medium
0.22395029239766082,Low
0.11598830409356725,Low
0.21557602339181287,Low
0.5020350877192983,Medium
0.3069444444444444,Medium
0.9791578947368421,High
0.6033684210526316,High
0.15933625730994153,Low
0.14776315789473685,Low
0.225046783625731,Low
0.8398245614035088,High
0.6051783625730994,High
0.6537514619883041,High
0.6466491228070176,High
0.4482660818713451,Medium
0.37609649122807015,Medium
0.14271052631578948,Low
0.6156754385964912,High
0.3490292397660819,Medium
0.7337456140350878,High
0.5997923976608187,Medium
0.5968450292397661,Medium
0.5684269005847953,Medium
0.11326023391812866,Low
0.5165204678362574,Medium
0.5729707602339181,Medium
0.303906432748538,Medium
0.5499619883040936,Medium
0.35841812865497075,Medium
0.2978654970760234,Low
0.928014619883041,High
0.19808479532163742,Low
0.7227982456140352,High
0.2526052631578947,Low
0.4347105263157895,Medium
0.24167251461988304,Low
0.9098976608187135,High
0.7025906432748539,High
0.5731929824561404,Medium
0.40435672514619886,Medium
0.7750292397660818,High
0.3312719298245614,Medium
0.32315497076023386,Medium
0.6703684210526316,High
0.7200877192982456,High
0.19978654970760232,Low
0.09326023391812865,Low
0.5047543859649123,Medium
0.13557602339181288,Low
0.46858479532163744,Medium
0.09157602339181288,Low
0.2336578947368421,Low
0.7447076023391812,High
0.29789181286549704,Low
0.7225292397660819,High
0.6158742690058479,High
0.5343801169590643,Medium
0.4060672514619883,Medium
0.5529970760233918,Medium
0.6975643274853801,High
0.3065233918128655,Medium
0.3946666666666666,Medium
0.5468304093567251,Medium
0.31199122807017543,Medium
0.5291549707602339,Medium
0.923172514619883,High
0.6384327485380117,High
0.2486140350877193,Low
0.5994853801169591,Medium
0.7602485380116959,High
0.5041228070175439,Medium
0.2205730994152047,Low
0.2906578947368421,Low
0.47215204678362577,Medium
0.14713157894736845,Low
0.7795906432748538,High
0.7376929824561403,High
0.5355029239766081,Medium
0.5629561403508772,Medium
0.16228362573099414,Low
0.22062865497076023,Low
0.1555497076023392,Low
0.7008918128654971,High
0.5809239766081872,Medium
0.6579707602339182,High
0.7307456140350878,High
0.40691520467836256,Medium
0.5058625730994153,Medium
0.40749415204678363,Medium
0.8154122807017543,High
0.27128654970760235,Low
0.5213508771929825,Medium
0.1008362573099415,Low
0.3308801169590643,Medium
0.21110526315789474,Low
0.5349766081871346,Medium
0.3050497076023391,Medium
0.48605847953216375,Medium
0.42757017543859643,Medium
0.839172514619883,High
0.5149766081871345,Medium
0.8358333333333333,High
0.30778362573099416,Medium
0.48456432748538014,Medium
0.32119005847953214,Medium
0.9551578947368421,High
0.36778362573099416,Medium
0.1406081871345029,Low
0.2477748538011696,Low
0.4502134502923977,Medium
0.27024561403508773,Low
0.3155730994152047,Medium
0.9416842105263158,High
0.7331432748538012,High
0.23556725146198831,Low
0.4984502923976608,Medium
0.445453216374269,Medium
0.29726023391812867,Low
0.274093567251462,Low
0.6655438596491228,High
0.409046783625731,Medium
0.4168070175438596,Medium
0.8775087719298246,High
0.6312076023391813,High
0.1296812865497076,Low
0.0913654970760234,Low
0.34798830409356724,Medium
0.10989181286549708,Low
0.5716666666666668,Medium
0.21557602339181287,Low
0.42482163742690054,Medium
0.33072807017543854,Medium
0.8480000000000001,High
0.31048245614035086,Medium
0.36609356725146197,Medium
0.18249415204678363,Low
0.14188011695906433,Low
0.24189181286549707,Low
0.9669473684210527,High
0.709312865497076,High
0.388093567251462,Medium
0.47962280701754384,Medium
0.3397865497076023,Medium
0.40694444444444444,Medium
0.11304970760233918,Low
0.70153216374269,High
0.6990380116959065,High
0.535874269005848,Medium
0.40765204678362577,Medium
0.2330438596491228,Low
0.7926491228070176,High
0.6145760233918128,High
0.28180994152046784,Low
0.4372280701754386,Medium
0.901280701754386,High
0.6700029239766082,High
0.44754970760233914,Medium
0.5064473684210526,Medium
0.8040409356725147,High
0.8371052631578948,High
0.14607894736842106,Low
0.09515204678362574,Low
0.3326140350877193,Medium
0.564766081871345,Medium
0.14776315789473685,Low
0.28608187134502927,Low
0.426280701754386,Medium
0.31090350877192985,Medium
0.636295321637427,High
0.7139824561403509,High
0.49001461988304096,Medium
0.841280701754386,High
0.48478947368421055,Medium
0.09115497076023392,Low
0.8198216374269005,High
0.40565497076023393,Medium
0.30862865497076025,Medium
0.4346842105263158,Medium
0.6072982456140351,High
0.10209649122807017,Low
0.4320643274853801,Medium
0.1945233918128655,Low
0.24315204678362576,Low
0.2007923976608187,Low
0.9212719298245614,High
0.8734736842105264,High
0.33346491228070174,Medium
0.6636432748538013,High
0.4533187134502924,Medium
0.8621461988304093,High
0.4489181286549707,Medium
0.9753684210526317,High
0.31936549707602335,Medium
0.43766666666666665,Medium
0.832,High
0.26061988304093564,Low
0.4425847953216374,Medium
0.10673684210526316,Low
0.09999415204678364,Low
0.5328625730994152,Medium
0.723874269005848,High
0.44967251461988306,Medium
0.5485584795321637,Medium
0.6853245614035088,High
0.39807017543859646,Medium
0.6909912280701753,High
0.25045614035087715,Low
0.6901286549707601,High
0.4726198830409357,Medium
0.6037134502923976,High
0.18858771929824564,Low
0.5524444444444444,Medium
0.6563157894736842,High
0.5875,Medium
0.3052602339181286,Medium
0.6049502923976608,High
0.3389356725146199,Medium
0.24692397660818716,Low
0.15365497076023393,Low
0.22104678362573102,Low
0.8636198830409356,High
0.7046929824561403,High
0.4004970760233918,Medium
0.0896812865497076,Low
0.6259707602339181,High
0.808906432748538,High
0.6417397660818713,High
0.90403216374269,High
0.12166959064327484,Low
0.6924941520467837,High
0.7739473684210526,High
0.2386812865497076,Low
0.6245555555555555,High
0.5930584795321637,Medium
0.5498450292397661,Medium
0.6302280701754386,High
0.10799707602339181,Low
0.23973391812865497,Low
0.4900292397660818,Medium
0.4576228070175439,Medium
0.760906432748538,High
0.7012748538011696,High
0.4484122807017544,Medium
0.4966052631578947,Medium
0.4981666666666667,Medium
0.24671052631578946,Low
0.7560906432748538,High
0.5765672514619884,Medium
0.38141228070175437,Medium
0.981687134502924,High
0.19957602339181288,Low
0.5258187134502924,Medium
0.7673713450292399,High
0.21640935672514616,Low
0.4193333333333333,Medium
0.4991052631578947,Medium
0.3364122807017544,Medium
0.9498947368421052,High
0.39196783625730997,Medium
0.34441812865497073,Medium
0.1715409356725146,Low
0.96,High
0.5278771929824562,Medium
0.20100292397660818,Low
0.26461111111111113,Low
0.9715906432748538,High
0.49057309941520466,Medium
0.3493625730994152,Medium
0.9863157894736843,High
0.43880701754385965,Medium
0.8204795321637426,High
0.3257923976608187,Medium
0.9339093567251462,High
0.1328391812865497,Low
0.7074239766081871,High
0.32369005847953214,Medium
0.16904385964912283,Low
0.33873391812865494,Medium
0.5106812865497076,Medium
0.905298245614035,High
0.15870467836257313,Low
0.7743888888888889,High
0.33299999999999996,Medium
0.9019298245614036,High
0.604421052631579,High
0.35462280701754384,Medium
0.751827485380117,High
0.3084152046783626,Medium
0.29789181286549704,Low
0.5186783625730995,Medium
0.4355614035087719,Medium
0.8568450292397661,High
0.4458245614035088,Medium
0.8638040935672515,High
0.3473654970760233,Medium
0.6788070175438596,High
0.5605233918128654,Medium
0.22249415204678363,Low
0.10735964912280702,Low
0.529,Medium
0.5358538011695906,Medium
0.9259093567251462,High
0.47276900584795317,Medium
0.34462573099415206,Medium
0.14544736842105263,Low
0.23891812865497075,Low
0.5696900584795321,Medium
0.3498684210526316,Medium
0.11261988304093566,Low
0.2284152046783626,Low
0.33810233918128657,Medium
0.2378391812865497,Low
0.13387426900584795,Low
0.18757602339181287,Low
0.1922076023391813,Low
0.14776315789473685,Low
0.16504385964912283,Low
0.3088157894736842,Medium
0.26966959064327484,Low
0.7632046783625731,High
0.36773684210526314,Medium
0.7453304093567252,High
0.819374269005848,High
0.9549473684210525,High
0.35492982456140354,Medium
0.5172134502923976,Medium
0.39465204678362575,Medium
0.48503508771929826,Medium
0.8694999999999999,High
0.4220584795321637,Medium
0.6680380116959064,High
0.2631491228070175,Low
0.17871345029239766,Low
0.4046111111111111,Medium
0.5547485380116959,Medium
0.9427485380116959,High
0.80953216374269,High
0.9534736842105263,High
0.303485380116959,Medium
0.584421052631579,Medium
0.3014707602339181,Medium
0.5598771929824562,Medium
0.2778216374269006,Low
0.5268157894736842,Medium
0.5529269005847953,Medium
0.5906286549707602,Medium
0.5001520467836258,Medium
0.1307251461988304,Low
0.9010789473684211,High
0.4027280701754386,Medium
0.5648596491228071,Medium
0.6394970760233918,High
0.4142923976608187,Medium
0.5955818713450293,Medium
0.10904970760233919,Low
0.6056842105263158,High
0.3407953216374269,Medium
0.8650701754385964,High
0.3984941520467836,Medium
0.6958508771929826,High
0.21766081871345028,Low
0.48838011695906436,Medium
0.4214619883040936,Medium
0.8427426900584796,High
0.7640058479532164,High
0.8023684210526316,High
0.509812865497076,Medium
0.2540350877192982,Low
0.7379035087719299,High
0.521140350877193,Medium
0.30694152046783624,Medium
0.6908333333333333,High
0.7746052631578948,High
0.840421052631579,High
0.3493625730994152,Medium
0.7854736842105263,High
0.1082076023391813,Low
0.5833684210526315,Medium
0.4901549707602339,Medium
0.5905877192982456,Medium
0.8025526315789474,High
0.09283918128654971,Low
0.24245906432748537,Low
0.21978654970760234,Low
0.2427309941520468,Low
0.8162690058479531,High
0.47926315789473684,Medium
0.1978918128654971,Low
0.4428654970760234,Medium
0.3410321637426901,Medium
0.5205906432748538,Medium
0.7734736842105263,High
0.09326023391812865,Low
0.14881286549707604,Low
0.3750350877192983,Medium
0.15408479532163744,Low
0.34272514619883043,Medium
0.9812631578947368,High
0.24183625730994152,Low
0.8972894736842105,High
0.5785730994152047,Medium
0.24945906432748538,Low
0.9650526315789474,High
0.8286432748538012,High
0.7181198830409357,High
0.24355555555555555,Low
0.7537426900584796,High
0.21026315789473685,Low
0.5168801169590643,Medium
0.5034035087719299,Medium
0.44482163742690056,Medium
0.5562485380116959,Medium
0.575233918128655,Medium
0.25093274853801173,Low
0.6794064327485381,High
0.8431637426900584,High
0.39616959064327484,Medium
0.5167134502923977,Medium
0.8427602339181286,High
0.6543567251461988,High
0.7415497076023392,High
0.8191988304093567,High
0.9113684210526316,High
0.37801754385964914,Medium
0.3300730994152047,Medium
0.472953216374269,Medium
0.5695263157894737,Medium
0.23388596491228072,Low
0.6048421052631578,High
0.6350409356725146,High
0.29052046783625735,Low
0.6417368421052632,High
0.30816959064327487,Medium
0.3037865497076023,Medium
0.468812865497076,Medium
0.21810233918128655,Low
0.09010233918128656,Low
0.6610994152046784,High
0.8073801169590643,High
0.17932748538011695,Low
0.8913801169590643,High
0.6935233918128655,High
0.27490058479532165,Low
0.3974473684210526,Medium
0.3728011695906433,Medium
0.8183567251461988,High
0.5630029239766082,Medium
0.9044269005847954,High
0.5005906432748538,Medium
0.43698830409356726,Medium
0.3984970760233918,Medium
0.31128362573099416,Medium
0.29999707602339176,Low
0.6954356725146198,High
0.8941169590643274,High
0.3355760233918128,Medium
0.3782280701754386,Medium
0.8334736842105264,High
0.15744444444444444,Low
0.35850584795321633,Medium
0.37723684210526315,Medium
0.2170497076023392,Low
0.42899415204678365,Medium
0.0922076023391813,Low
0.5213888888888889,Medium
0.3185233918128655,Medium
0.367359649122807,Medium
0.5153099415204678,Medium
0.8619181286549707,High
0.09199707602339181,Low
0.16566666666666666,Low
0.4305906432748538,Medium
0.29071929824561404,Low
0.23703216374269004,Low
0.8823157894736842,High
0.26418713450292397,Low
0.9145409356725147,High
0.5605614035087719,Medium
0.8976842105263159,High
0.3110614035087719,Medium
0.1193625730994152,Low
0.7722163742690058,High
0.42751461988304096,Medium
0.8284590643274854,High
0.3356842105263158,Medium
0.4381666666666667,Medium
0.6939502923976608,High
0.22183625730994153,Low
0.8572894736842105,High
0.5927251461988304,Medium
0.32368713450292397,Medium
0.5129766081871345,Medium
0.5898157894736842,Medium
0.632687134502924,High
0.537374269005848,Medium
0.531733918128655,Medium
0.6611374269005847,High
0.12398245614035089,Low
0.49330994152046787,Medium
0.5613070175438596,Medium
0.5900058479532164,Medium
0.22207602339181287,Low
0.0922076023391813,Low
0.1909093567251462,Low
0.804046783625731,High
0.8183654970760235,High
0.6411578947368421,High
0.4101783625730994,Medium
0.16796491228070176,Low
0.36673391812865497,Medium
0.5056140350877193,Medium
0.8581315789473685,High
0.41084502923976607,Medium
0.7200146198830409,High
0.5306637426900584,Medium
0.5830964912280702,Medium
0.3757514619883041,Medium
0.559687134502924,Medium
0.597687134502924,Medium
0.2828625730994152,Low
0.7008450292397661,High
0.42334795321637425,Medium
0.6274122807017544,High
0.7720204678362573,High
0.2729736842105263,Low
0.35703508771929826,Medium
0.9941052631578947,High
0.09010233918128656,Low
0.2667046783625731,Low
0.3769385964912281,Medium
0.7876169590643275,High
0.4963450292397661,Medium
0.22420467836257313,Low
0.7766315789473685,High
0.7337046783625731,High
0.9669473684210527,High
0.4119824561403509,Medium
0.3055906432748538,Medium
0.6659590643274853,High
0.6852953216374269,High
0.5304824561403508,Medium
0.984842105263158,High
0.14228947368421052,Low
0.08904970760233918,Low
0.44775438596491224,Medium
0.3773654970760234,Medium
0.5095058479532164,Medium
0.2083684210526316,Low
0.3380438596491228,Medium
0.7096959064327485,High
0.39196491228070174,Medium
0.11641520467836258,Low
0.8572923976608187,High
0.6167573099415204,High
0.14841812865497078,Low
0.37114327485380116,Medium
0.09410233918128655,Low
0.8686608187134504,High
0.3352631578947368,Medium
0.6293918128654971,High
0.7894824561403508,High
0.4814415204678363,Medium
0.8953947368421052,High
0.2445643274853801,Low
0.15260233918128657,Low
0.6023187134502924,High
0.6074473684210526,High
0.587374269005848,Medium
0.5096198830409358,Medium
0.4581637426900585,Medium
0.8204707602339181,High
0.7038099415204678,High
0.5823157894736842,Medium
0.15197076023391815,Low
0.13303216374269006,Low
0.3949327485380117,Medium
0.4976140350877193,Medium
0.9917894736842106,High
0.3292017543859649,Medium
0.7351666666666667,High
0.5367134502923977,Medium
0.6981374269005848,High
0.600140350877193,High
0.3884181286549707,Medium
0.25556140350877193,Low
0.4069356725146199,Medium
0.9555789473684211,High
0.8873684210526316,High
0.41343274853801165,Medium
0.15408479532163744,Low
0.6497543859649123,High
0.46404970760233916,Medium
0.08820760233918129,Low
0.784921052631579,High
0.3168333333333333,Medium
0.5755818713450293,Medium
0.1408187134502924,Low
0.3402017543859649,Medium
0.8187456140350877,High
0.2953654970760234,Low
0.9873684210526316,High
0.3858625730994152,Medium
0.8324239766081871,High
0.3014707602339181,Medium
0.4799035087719298,Medium
0.1913216374269006,Low
0.7916257309941521,High
0.09094444444444444,Low
0.32966959064327483,Medium
0.4775175438596491,Medium
0.5408888888888889,Medium
0.45134502923976605,Medium
0.4102514619883041,Medium
0.09010233918128656,Low
0.5476725146198831,Medium
0.4026023391812865,Medium
0.5204473684210527,Medium
0.9362222222222223,High
0.9269561403508773,High
0.7701520467836257,High
0.34691812865497074,Medium
0.8775,High
0.387719298245614,Medium
0.36815497076023396,Medium
0.5264619883040935,Medium
0.55696783625731,Medium
0.40733040935672515,Medium
0.5955847953216374,Medium
0.7588040935672515,High
0.759874269005848,High
0.10335964912280701,Low
0.5996666666666668,Medium
0.6259385964912281,High
0.29346783625731,Low
0.9865263157894737,High
0.7592339181286549,High
0.8795964912280702,High
0.8600292397660819,High
0.8837894736842106,High
0.6207397660818713,High
0.49784502923976615,Medium
0.8890526315789473,High
0.27823391812865494,Low
0.49478362573099416,Medium
0.5514883040935672,Medium
0.3918684210526316,Medium
0.1153654970760234,Low
0.2227309941520468,Low
0.12987719298245615,Low
0.7419649122807017,High
0.28055847953216373,Low
0.5273918128654971,Medium
0.4945906432748538,Medium
0.7874269005847954,High
0.32335672514619884,Medium
0.6051695906432748,High
0.6234473684210526,High
0.43323684210526314,Medium
0.904438596491228,High
0.40757017543859647,Medium
0.45963157894736845,Medium
0.17578654970760235,Low
0.9088654970760234,High
0.52643567251462,Medium
0.47532748538011693,Medium
0.441859649122807,Medium
0.7219093567251462,High
0.5472660818713451,Medium
0.6221842105263158,High
0.2631286549707602,Low
0.44791520467836254,Medium
0.27024561403508773,Low
0.5414912280701755,Medium
0.7177456140350877,High
0.41986842105263156,Medium
0.4202777777777778,Medium
0.2837046783625731,Low
0.7413567251461988,High
0.663470760233918,High
0.4672953216374269,Medium
0.3658304093567252,Medium
0.7762105263157895,High
0.217453216374269,Low
0.5748508771929824,Medium
0.49277485380116953,Medium
0.5929824561403508,Medium
0.341891812865497,Medium
0.8608508771929825,High
0.10735964912280702,Low
0.7078362573099415,High
0.914546783625731,High
0.5808450292397661,Medium
0.4355380116959064,Medium
0.3092573099415205,Medium
0.5761169590643275,Medium
0.5617777777777778,Medium
0.09431286549707603,Low
0.3821023391812865,Medium
0.34292690058479536,Medium
0.3193245614035088,Medium
0.5155292397660819,Medium
0.4614181286549708,Medium
0.6006345029239766,High
0.6276315789473684,High
0.5965409356725146,Medium
0.3980730994152047,Medium
0.4826842105263158,Medium
0.9635789473684211,High
0.9126345029239766,High
0.22588011695906435,Low
0.5544152046783626,Medium
0.2395643274853801,Low
0.19978362573099415,Low
0.6131111111111112,High
0.3745029239766082,Medium
0.8118011695906433,High
0.5656929824561404,Medium
0.5712456140350878,Medium
0.7691169590643274,High
0.0873654970760234,Low
0.34504970760233916,Medium
0.4167456140350877,Medium
0.1342953216374269,Low
0.830970760233918,High
0.322312865497076,Medium
0.4947748538011696,Medium
0.25366666666666665,Low
0.09999122807017544,Low
0.19027192982456143,Low
0.36290935672514624,Medium
0.5753011695906433,Medium
0.5919093567251462,Medium
0.44875730994152047,Medium
0.4274356725146199,Medium
0.7493099415204678,High
0.7756052631578947,High
0.7735,High
0.5028771929824561,Medium
0.47778947368421054,Medium
0.4029210526315789,Medium
0.12504385964912282,Low
0.48646491228070177,Medium
0.19343567251461988,Low
0.09178654970760233,Low
0.25803216374269006,Low
0.5755818713450293,Medium
0.9395964912280701,High
0.7348157894736842,High
0.4896198830409357,Medium
0.5530672514619883,Medium
0.8509590643274854,High
0.08421052631578947,Low
0.7228040935672515,High
0.2330409356725146,Low
0.7743421052631578,High
0.34946783625731,Medium
0.23151754385964912,Low
0.6242602339181287,High
0.0922076023391813,Low
0.19973976608187133,Low
0.6310701754385966,High
0.3967777777777778,Medium
0.3130263157894737,Medium
0.08778654970760234,Low
0.5100438596491228,Medium
0.38268128654970757,Medium
0.9168508771929824,High
0.11262865497076024,Low
0.9376842105263158,High
0.7764269005847954,High
0.892438596491228,High
0.15261111111111111,Low
0.7834444444444444,High
0.47693859649122805,Medium
0.48516959064327486,Medium
0.543719298245614,Medium
0.3934561403508772,Medium
0.5891549707602339,Medium
0.14123976608187133,Low
0.8008421052631579,High
0.6882134502923977,High
0.5096374269005848,Medium
0.605938596491228,High
0.5654912280701754,Medium
0.49342397660818715,Medium
0.2332017543859649,Low
0.7366491228070176,High
0.43552923976608193,Medium
0.30357602339181283,Medium
0.6566725146198831,High
0.14418713450292397,Low
0.4795,Medium
0.6102163742690059,High
0.6167543859649123,High
0.5087456140350878,Medium
0.11115497076023392,Low
0.3885906432748538,Medium
0.44584795321637427,Medium
0.7640672514619884,High
0.5668918128654971,Medium
0.8216900584795321,High
0.48074853801169587,Medium
0.41889473684210526,Medium
0.4276812865497076,Medium
0.3463040935672515,Medium
0.4930058479532164,Medium
0.45700292397660813,Medium
0.38710233918128656,Medium
0.842561403508772,High
0.459219298245614,Medium
0.2799181286549708,Low
0.5512426900584795,Medium
0.37692982456140356,Medium
0.351359649122807,Medium
0.19536549707602338,Low
0.10441228070175439,Low
0.8501315789473685,High
0.35725438596491227,Medium
0.9256959064327486,High
0.6281228070175439,High
0.8575087719298247,High
0.35090350877192983,Medium
0.7078684210526316,High
0.850111111111111,High
0.4841812865497076,Medium
0.10946198830409357,Low
0.2193654970760234,Low
0.5772748538011696,Medium
0.4685672514619883,Medium
0.6624152046783627,High
0.4290497076023392,Medium
0.45426315789473687,Medium
0.5980204678362573,Medium
0.4835321637426901,Medium
0.3010497076023391,Medium
0.42733333333333334,Medium
0.4260146198830409,Medium
0.36419883040935674,Medium
0.6261754385964913,High
0.2111140350877193,Low
0.7265906432748538,High
0.2366111111111111,Low
0.6373538011695906,High
0.8105380116959064,High
0.5936081871345029,Medium
0.6204649122807018,High
0.10314912280701755,Low
0.09494444444444444,Low
0.3380497076023392,Medium
0.24904385964912282,Low
0.5126695906432749,Medium
0.2991549707602339,Low
0.4607192982456141,Medium
0.3639795321637427,Medium
0.5730672514619883,Medium
0.30315497076023384,Medium
0.844438596491228,High
0.7991900584795322,High
0.12925146198830412,Low
0.6038771929824562,High
0.6711812865497075,High
0.8617368421052631,High
0.09010233918128656,Low
0.47626315789473683,Medium
0.2315263157894737,Low
0.37578070175438594,Medium
0.3021023391812865,Medium
0.8778947368421053,High
0.8290877192982457,High
0.16059941520467835,Low
0.4130175438596491,Medium
0.8610847953216374,High
0.3579912280701754,Medium
0.7895233918128655,High
0.5155292397660819,Medium
0.3417865497076023,Medium
0.6094736842105263,High
0.8256842105263158,High
0.3336608187134503,Medium
0.23656725146198831,Low
0.36189181286549704,Medium
0.5508362573099416,Medium
0.4584766081871344,Medium
0.8040058479532164,High
0.8892631578947369,High
0.533812865497076,Medium
0.45448245614035093,Medium
0.8686315789473684,High
0.495546783625731,Medium
0.39766081871345027,Medium
0.8564649122807018,High
0.09094444444444444,Low
0.5112339181286549,Medium
0.29549122807017547,Low
0.3864970760233918,Medium
0.5776169590643274,Medium
0.6154853801169591,High
0.4008040935672515,Medium
0.6095701754385965,High
0.6767134502923977,High
0.2696578947368421,Low
0.5480146198830409,Medium
0.39660526315789474,Medium
0.4399561403508772,Medium
0.9357923976608188,High
0.21326023391812865,Low
0.6295964912280702,High
0.2989444444444444,Low
0.32773976608187133,Medium
0.38209649122807016,Medium
0.8008567251461989,High
0.09515497076023392,Low
0.21978654970760234,Low
0.5561169590643275,Medium
0.36682748538011695,Medium
0.3461023391812865,Medium
0.1928391812865497,Low
0.43912280701754386,Medium
0.8747660818713451,High
0.5077251461988304,Medium
0.5083713450292398,Medium
0.6105263157894737,High
0.7970994152046784,High
0.14860526315789474,Low
0.9875789473684211,High
0.5944678362573099,Medium
0.2169970760233918,Low
0.2991520467836257,Low
0.5992134502923977,Medium
0.5464473684210527,Medium
0.12650877192982454,Low
0.44292105263157894,Medium
0.2902923976608187,Low
0.9755818713450293,High
0.4064970760233918,Medium
0.09115497076023392,Low
0.7743187134502925,High
0.8945380116959064,High
0.6796900584795321,High
0.5392923976608187,Medium
0.3582514619883041,Medium
0.12840058479532163,Low
0.43278362573099416,Medium
0.8636140350877193,High
0.5865263157894737,Medium
0.9452631578947368,High
0.134093567251462,Low
0.1942690058479532,Low
0.8720292397660818,High
0.32607602339181285,Medium
0.5569619883040936,Medium
0.5734766081871345,Medium
0.4903567251461989,Medium
0.8656900584795322,High
0.8724239766081872,High
0.7911666666666667,High
0.3650497076023391,Medium
1.0,High
0.5422397660818714,Medium
0.6291666666666667,High
0.15428654970760233,Low
0.822359649122807,High
0.1587076023391813,Low
0.3727280701754386,Medium
0.1618625730994152,Low
0.5786754385964912,Medium
0.8313801169590643,High
0.5022631578947367,Medium
0.4625087719298246,Medium
0.36184210526315785,Medium
0.5756374269005848,Medium
0.8766783625730994,High
0.748921052631579,High
0.5751725146198831,Medium
0.16862280701754387,Low
0.8686520467836257,High
0.720657894736842,High
0.18165204678362573,Low
0.25768128654970757,Low
0.7095233918128654,High
0.40561111111111114,Medium
0.996,High
0.6016842105263158,High
0.6419152046783626,High
0.7097368421052632,High
0.13387426900584795,Low
0.7726315789473684,High
0.37572807017543863,Medium
0.101046783625731,Low
0.4267251461988304,Medium
0.3562017543859649,Medium
0.9875789473684211,High
0.24987719298245614,Low
0.713953216374269,High
0.880640350877193,High
0.45429239766081875,Medium
0.3673450292397661,Medium
0.8147631578947367,High
0.9076140350877193,High
0.3115438596491228,Medium
0.1715409356725146,Low
0.42667251461988304,Medium
0.4241959064327485,Medium
0.0888391812865497,Low
0.6012631578947368,High
0.09283625730994152,Low
0.3626198830409357,Medium
0.38976608187134504,Medium
0.7920029239766082,High
0.3319941520467836,Medium
0.5746608187134503,Medium
0.30168128654970755,Medium
0.1096812865497076,Low
0.7663362573099415,High
0.2955701754385965,Low
0.3031198830409357,Medium
0.6687456140350877,High
0.30462865497076025,Medium
0.21830409356725144,Low
0.3098888888888889,Medium
0.9587368421052631,High
0.368312865497076,Medium
0.4671140350877193,Medium
0.24245906432748537,Low
0.4239122807017544,Medium
0.37187719298245614,Medium
0.5369590643274853,Medium
0.4719356725146199,Medium
0.39735087719298245,Medium
0.24271345029239766,Low
0.890546783625731,High
0.09599415204678363,Low
0.8608479532163742,High
0.23761988304093568,Low
0.34314619883040937,Medium
0.32925730994152047,Medium
0.6174883040935673,High
0.254453216374269,Low
0.21994152046783627,Low
0.2715730994152047,Low
0.4402719298245614,Medium
0.46702339181286545,Medium
0.5957163742690059,Medium
0.27554093567251464,Low
0.606453216374269,High
0.39255555555555555,Medium
0.7196637426900585,High
0.21615497076023393,Low
0.48986549707602334,Medium
0.41052046783625734,Medium
0.8637894736842106,High
